EmployeeNumber,SSNValue,FirstName,LastName,DateOfBirth,HomeStreet1,HomeCity,HomeZip,HomeCountry,Organization.Code,Department.Code,Supervisor,Email,DepartmentDescription,LoginId,CostCenter,EmployeeGroup,PositionCode,PositionDescription
376901,20012974,Vishnuvardhan,Gpally,06.04.1976,48 Redwood Lane,Johannesburg,"2344,1144234334",ZA,C1,21126160,582404,no_mail_available,description unavailable,q8812305,110F16,direct,19002737,Associate
20010959,20012974,Vuyani Humble,Gpally,06.04.1976,100 Beech Drive,Midrand,"2344,26792732662",ZA,C1,21163903,627693,no_mail_available,FG-9-ZA-34 - NSC Veh. Invoicing Dev. and Integration,q5816192,110F16,direct,19002739,Associate
466662,20012974,Vuyani Humble,Gqanabisa,07.04.1976,124 Cypress Road,Sandton,"2344,42143121983",ZA,A1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q1087697,110F18,direct,19002567,Associate
461865,20012974,Walter Donald,Gqanabisa,07.04.1976,65 Hawthorn Street,Randburg,"2344,57493511304",ZA,C1,21134770,679363,no_mail_available,PI-640 - Site Security,q1060857,110F16,indirect,19002701,Associate
646214,20012974,Wayne Jeffrey,Graaff,10.04.1976,78 Linden Avenue,Johannesburg,"2344,72843900626",ZA,A1,21159000,622513,no_mail_available,FG-9-ZA-96 - Global Connectivity Insights,q4571453,110F16,indirect,19003397,Associate
629035,20012974,Wayne Jeffrey,Graaff,10.04.1976,113 Maple Crescent,Midrand,"2344,88194289947",ZA,C1,21158935,581700,no_mail_available,FG-9-ZA-15 - Artificial Intelligence Solutions,q6961675,410100,direct,1165029,"Del Mngr: SAP Technology, Solutions"
495329,20012974,Willem George,Grahame,11.04.1976,56 Fir Lane,Randburg,"2345,03544679269",ZA,C1,21158945,661866,no_mail_available,FG-9-ZA-30 - Treasury,q2835898,110F28,indirect,19001884,Associate
676778,20012974,Willem George,Grahame,12.04.1976,58 Rose Avenue,Johannesburg,"2345,1889506859",ZA,C1,21141868,580929,no_mail_available,"TX-R-352 - Seam Seal, UBS",q1816041,110F28,direct,1169170,Associate
676780,20012974,Willem Petrus,Granic,12.04.1976,91 Maple Street,Sandton,"2345,34245457912",ZA,C1,21148338,605798,no_mail_available,"PL-AP-ZA-50 - Qualif., Apprent. a. Future Talent Progr",q2507646,110F16,direct,19001529,Associate
652995,20012974,William Tonto,Grant,15.04.1976,133 Oak Drive,Randburg,"2345,49595847233",ZA,C1,21138511,581546,no_mail_available,"TX-R-433 - Rear., Front., Exh., Underb., Doors Pre.",q4322879,110F25,indirect,1196219,Associate
542133,20012974,Winnie Matsie,Grant,17.04.1976,69 Kingfisher Lane,Johannesburg,"2345,64946236555",ZA,C1,21158957,580774,no_mail_available,"FG-9-ZA-42 - Corporate Security,Travel,Claims Mgmt.",q0565283,110F28,indirect,1187721,Associate
601200,20012974,Winnie Sheila,Gray,19.04.1976,102 Willow Road,Midrand,"2345,80296625876",ZA,C1,21158994,504758,no_mail_available,FG-9-ZA-90 - Unified Endpoint Management,q4622056,110F14,indirect,19002487,Associate
368567,20012974,Xaixai Samuel,Gray,21.04.1976,148 Cedar Crescent,Randburg,"2345,95647015198",ZA,C1,21158987,603221,no_mail_available,"FG-9-ZA-82 - COMPAD,Overs. Supply Cent.,Prod.Planning",q7410908,140F17,indirect,1188630,Associate
534790,20012974,Zakhele Elias,Greeff,21.04.1976,58 Rose Avenue,Johannesburg,"2346,10997404519",ZA,C1,21158939,20006588,no_mail_available,description unavailable,q2689196,140F12,indirect,1252295,Associate
581622,20012974,Zanele Janice,Greeff,22.04.1976,91 Maple Street,Sandton,"2346,26347793841",ZA,C1,21138508,684132,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q1432899,110F28,indirect,1248502,Associate
582539,20012974,Zibuyile Gale,Greeff,22.04.1976,133 Oak Drive,Randburg,"2346,41698183162",ZA,C1,21105699,454742,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q8905451,110F16,direct,1187595,Associate
681505,20012974,Abdul Karrim,Greeff,24.04.1976,69 Kingfisher Lane,Johannesburg,"2346,57048572484",ZA,A1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q2484931,110F16,direct,1187733,Associate
581700,20012974,Abraham Fana,Green,25.04.1976,102 Willow Road,Midrand,"2346,72398961805",ZA,C1,21158929,630387,no_mail_available,"FG-9-ZA-1 - Data, AI, SW Development Platform",q5373193,110F28,indirect,19002483,Associate
583566,20012974,Alex Sandile,Green,25.04.1976,148 Cedar Crescent,Randburg,"2346,87749351127",ZA,C1,21134770,679363,no_mail_available,PI-640 - Site Security,q4065020,140F25,indirect,19002648,Associate
611626,20012974,Alex Sandile,Greenwood-Selby,30.04.1976,80 Birch Street,Sandton,"2347,03099740448",ZA,C1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q8926236,410017,indirect,1191017,Contractor
661444,20012974,Amos Lesetja,Greyling,30.04.1976,124 Elm Avenue,Johannesburg,"2347,1845012977",ZA,C1,21158942,622177,no_mail_available,description unavailable,q7248877,410017,indirect,1214181,Contractor
466673,20012974,Amos Pontsho,Greyling,01.05.1976,55 Pine Lane,Midrand,"2347,33800519091",ZA,C1,21158973,584336,no_mail_available,FG-9-ZA-63 - Supply Chain Reporting and Analytics,q2638678,410086,indirect,1214182,Contractor
681862,20012974,Amos Shimane,Greyling,02.05.1976,111 Aspen Road,Sandton,"2347,49150908412",ZA,C1,21158991,546066,no_mail_available,FG-9-ZA-86 - OtD Platform,q8729335,410063,indirect,19003538,Contractor
641582,20012974,Andrew Sello,Greyling,07.05.1976,87 Fir Street,Randburg,"2347,64501297734",ZA,C1,21163904,520120,no_mail_available,"FG-9-ZA-35 - NSC Veh. Invoic. Design a. Ops, BMW AG",q9676699,410044,indirect,1258931,Contractor
669342,20012974,Anele Vuyani,Griesel,09.05.1976,75 Spruce Drive,Johannesburg,"2347,79851687055",ZA,C1,21163908,644669,no_mail_available,"FG-9-ZA-87 - IoT a. Edge,Autonomous Transport Systems",q1090050,410063,direct,1239266,Contractor
678384,20012974,Army Lexeson,Griesel,09.05.1976,134 Chestnut Avenue,Midrand,"2347,95202076377",ZA,EB,21138508,678208,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q7359809,410014,direct,1290076,Contractor
515013,20012974,Arthur Kwena,Griesel,12.05.1976,99 Poplar Lane,Randburg,"2348,10552465698",ZA,C1,21141864,581313,no_mail_available,TX-R-331 - Production Underbody,q5883866,410014,direct,1290077,Contractor
681986,20012974,Azael Modupe,Griesel,12.05.1976,63 Magnolia Street,Sandton,"2348,2590285502",ZA,C1,21151771,485252,no_mail_available,C3-ZA-B-3 - Brand Communication and Experience BMW,q8721838,410065,direct,1255118,Contractor
682013,20012974,Azwihangwisi,Griesel,15.05.1976,117 Walnut Road,Johannesburg,"2348,41253244341",ZA,C1,21122540,466721,no_mail_available,"C3-ZA-A-6 - Technical Service, Warranty, Motorplan",q8306249,410065,direct,1288137,Contractor
582198,20012974,Azwihangwisi,Griesel,15.05.1976,51 Cypress Crescent,Midrand,"2348,56603633663",ZA,C1,21158952,546074,no_mail_available,FG-9-ZA-37 - SAP Services Enabling,q1624965,410024,indirect,1260214,Contractor
20017627,20012974,Bangiwe Ruth,Grobbelaar,18.05.1976,84 Alder Drive,Sandton,"2348,71954022984",ZA,C1,21148335,685499,no_mail_available,PL-AP-ZA-40 - Health Management,q2900183,410098,direct,1384575,Contractor
449167,20012974,Barbara Rose,Grobbelaar,20.05.1976,72 Hickory Lane,Randburg,"2348,87304412306",ZA,C1,21163902,581937,no_mail_available,"FG-9-ZA-33 - Finance Integration, Veh. Invoicing CoR",q4784138,410091,indirect,1288256,Contractor
580586,20012974,Barbara Rose,Grobler,20.05.1976,136 Juniper Street,Johannesburg,"2349,02654801627",ZA,C1,21105689,582246,no_mail_available,"TX-R-413 - Op. Maint., Sys. Eng., Worksh., Inst.",q0383389,F400,direct,1181329,Contractor
20017899,20012974,Bennet Sello,Grobler,21.05.1976,60 Dogwood Avenue,Midrand,"2349,18005190948",ZA,C1,21141869,581640,no_mail_available,TX-R-354 - Production Paint-Finish,q5237167,410044,direct,1164304,Contractor
582928,20012974,Bernett Jabu,Grobler,24.05.1976,108 Palm Road,Randburg,"2349,3335558027",ZA,C1,21141869,581640,no_mail_available,TX-R-354 - Production Paint-Finish,q6139978,410016,direct,1290079,Contractor
677447,20012974,Bernett Jabu,Grobler,24.05.1976,93 Olive Street,Sandton,"2349,48705969591",ZA,C1,21158943,685570,no_mail_available,"FG-9-ZA-24 - Databases, Cloud Migration Factory",q2859500,410040,indirect,1387781,Contractor
665190,20012974,Betty Antiza,Grobler,25.05.1976,49 Redwood Lane,Johannesburg,"2349,64056358913",ZA,C1,21105699,580970,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q6446476,410061,indirect,1400385,Contractor
682744,20012974,Bianca Pansy,Grobler,25.05.1976,101 Beech Drive,Midrand,"2349,79406748234",ZA,C1,21138511,583264,no_mail_available,"TX-R-433 - Rear., Front., Exh., Underb., Doors Pre.",q6109149,410024,direct,1285908,Contractor
424043,20012974,Boikokobetso,Grobler,28.05.1976,125 Cypress Road,Sandton,"2349,94757137556",ZA,C1,21138510,580544,no_mail_available,"TX-R-432 - Axles, Eng. Pre-Ass., Powertr., Marr.",q1234868,410095,direct,1288147,Contractor
634937,20012974,Bongani John,Grobler,28.05.1976,66 Hawthorn Street,Randburg,"2350,10107526877",ZA,C1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q4870022,410080,direct,1227621,Contractor
678392,20012974,Bontsi Isaac,Grobler,30.05.1976,79 Linden Avenue,Johannesburg,"2350,25457916199",ZA,EB,21138509,678404,no_mail_available,"TX-R-431 - Headl., Carp., Cent. Cons., Glaz., HVB.",q8568822,410012,indirect,1408553,Contractor
582274,20012974,Bukhosibethu,Grobler,30.05.1976,114 Maple Crescent,Midrand,"2350,4080830552",ZA,C1,21105699,580970,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q9203799,410015,indirect,1288272,Contractor
663494,20012974,Burhannullah,Grobler,01.06.1976,57 Fir Lane,Randburg,"2350,56158694842",ZA,C1,21141864,581313,no_mail_available,TX-R-331 - Production Underbody,q7920440,410015,indirect,1397617,Contractor
683685,20012974,Burhannullah,Groenewald,03.06.1976,59 Rose Avenue,Johannesburg,"2350,71509084163",ZA,C1,21158968,584791,no_mail_available,FG-9-ZA-57 - Customer Support,q6696852,410052,direct,1288264,Contractor
631980,20012974,Carel Pieter,Groenewald,03.06.1976,92 Maple Street,Sandton,"2350,86859473485",ZA,C1,21159001,603075,no_mail_available,FG-9-ZA-97 - IT Service Desk,q3492795,410086,direct,1227615,Contractor
606789,20012974,Cecil Adrian,Grootboom,06.06.1976,134 Oak Drive,Randburg,"2351,02209862806",ZA,C1,21158975,603313,no_mail_available,FG-9-ZA-65 - Financial Services Applications,q0784890,410043,indirect,1239264,Contractor
682024,20012974,Choene Jerry,Groutsch,06.06.1976,70 Kingfisher Lane,Johannesburg,"2351,17560252128",ZA,C1,21122579,582093,no_mail_available,"C3-ZA-V-1 - Sales Planning, Steering and Operations",q7250177,410070,indirect,1221222,Contractor
515204,20012974,Christorpher,Groutsch,10.06.1976,103 Willow Road,Midrand,"2351,32910641449",ZA,C1,21163902,581937,no_mail_available,"FG-9-ZA-33 - Finance Integration, Veh. Invoicing CoR",q0619803,410012,indirect,1408559,Contractor
583665,20012974,Dale Malcolm,Grove,10.06.1976,149 Cedar Crescent,Randburg,"2351,4826103077",ZA,C1,21141864,674111,no_mail_available,TX-R-331 - Production Underbody,q8339350,410012,indirect,1293479,Contractor
581233,20012974,Daniel Isaac,Grove,11.06.1976,59 Rose Avenue,Johannesburg,"2351,63611420092",ZA,C1,21141863,581204,no_mail_available,"TX-R-33 - Underbody, Framing, Finish",q4280035,160P05,direct,1163614,Specialist: Engineer
532421,20012974,Daniel Llota,Gubu,26.06.1976,92 Maple Street,Sandton,"2351,78961809413",ZA,C1,21158997,617717,no_mail_available,FG-9-ZA-93 - Digital Identity,q2731173,TA177,direct,99999999,Integration: default position
618180,20012974,Daniel Mabye,Gubu,28.06.1976,134 Oak Drive,Randburg,"2351,94312198735",ZA,C1,21122542,580509,no_mail_available,"C3-ZA-A-61 - Warranty, Motorplan",q9143108,410057,direct,1294551,Contractor
663380,20012974,Daniel Thabo,Gubuza,29.06.1976,70 Kingfisher Lane,Johannesburg,"2352,09662588056",ZA,C1,21158933,582352,no_mail_available,FG-9-ZA-13 - Digital Vehicle File,q0510187,410064,direct,1294553,Contractor
583216,20012974,David Kagiso,Gulammohiddin,29.06.1976,103 Willow Road,Midrand,"2352,25012977378",ZA,C1,21138511,581657,no_mail_available,"TX-R-433 - Rear., Front., Exh., Underb., Doors Pre.",q1582118,410017,indirect,1243410,Contractor
678855,20012974,David Tshepo,Gulammohiddin,02.07.1976,149 Cedar Crescent,Randburg,"2352,40363366699",ZA,C1,21158995,613378,no_mail_available,FG-9-ZA-91 - Workspace OS and App Platform,q5939927,410038,indirect,1295671,Contractor
678531,20012974,Davin Edward,Gulube,02.07.1976,81 Birch Street,Sandton,"2352,55713756021",ZA,C1,21138508,678685,no_mail_available,"TX-R-430 - Main Wiring Harn., Brake and Fuel, Roof.",q7977042,410044,indirect,1171633,Contractor
672018,20012974,Davin Edward,Gumbi,03.07.1976,125 Elm Avenue,Johannesburg,"2352,71064145342",ZA,C1,21163904,520120,no_mail_available,"FG-9-ZA-35 - NSC Veh. Invoic. Design a. Ops, BMW AG",q5683890,410012,direct,1293480,Contractor
607634,20012974,Deenadayalan,Gumbi,06.07.1976,56 Pine Lane,Midrand,"2352,86414534664",ZA,C1,21158936,580824,no_mail_available,"FG-9-ZA-16 - Car Data, Fleet Data",q5477159,410015,direct,1397622,Contractor
525717,20012974,Deenadayalan,Gumbi,07.07.1976,112 Aspen Road,Sandton,"2353,01764923985",ZA,C1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q2390196,410010,indirect,1283658,Contractor
525717,20012974,Denzil Emile,Gumbie,07.07.1976,88 Fir Street,Randburg,"2353,17115313307",ZA,C1,21163901,581412,no_mail_available,"FG-9-ZA-31 - Architecture,Business Part.,eInvoice Acc",q6734854,410010,direct,1215706,Contractor
510196,20012974,Derek Thomas,Gumbie,14.07.1976,76 Spruce Drive,Johannesburg,"2353,32465702628",ZA,C1,21158957,580774,no_mail_available,"FG-9-ZA-42 - Corporate Security,Travel,Claims Mgmt.",q1945153,410014,indirect,1293951,Contractor
608345,20012974,Derik Thomas,Gumede,14.07.1976,135 Chestnut Avenue,Midrand,"2353,4781609195",ZA,C1,21158930,582014,no_mail_available,"FG-9-ZA-10 - Self Service Analytics, SAP Analytics",q2791584,410015,direct,1348612,Contractor
608314,20012974,Derik Thomas,Gumede,15.07.1976,100 Poplar Lane,Randburg,"2353,63166481271",ZA,C1,21158979,628669,no_mail_available,FG-9-ZA-72 - Quality Management,q8611255,410015,indirect,1397651,Contractor
543854,20012974,Dieter Bernd,Gumede,15.07.1976,64 Magnolia Street,Sandton,"2353,78516870593",ZA,C1,21158974,367006,no_mail_available,FG-9-ZA-64 - Region Integration EU,q5648085,410015,indirect,1337545,Contractor
506028,20012974,Dieter Bernd,Gumede,15.07.1976,118 Walnut Road,Johannesburg,"2353,93867259914",ZA,C1,21158985,581635,no_mail_available,"FG-9-ZA-80 - Mat. Master Data,Supply Chain Call Off",q0016681,410044,indirect,1295672,Contractor
506028,20012974,Dirk Jacobus,Gumede,15.07.1976,52 Cypress Crescent,Midrand,"2354,09217649235",ZA,C1,21158985,581635,no_mail_available,"FG-9-ZA-80 - Mat. Master Data,Supply Chain Call Off",q8045662,410086,direct,1295674,Contractor
470144,20012974,Dirk Jacobus,Gumede,16.07.1976,85 Alder Drive,Sandton,"2354,24568038557",ZA,C1,21159002,603075,no_mail_available,FG-9-ZA-98 - IT Service Management,q0825540,410030,direct,1260119,Contractor
470144,20012974,Dirk Jacobus,Gumede,21.07.1976,73 Hickory Lane,Randburg,"2354,39918427878",ZA,C1,21159002,603075,no_mail_available,FG-9-ZA-98 - IT Service Management,q2710061,410062,direct,1303687,Contractor
614217,20012974,Dirk Jakobus,Gumede,29.07.1976,137 Juniper Street,Johannesburg,"2354,552688172",ZA,C1,21158964,383560,no_mail_available,description unavailable,q0934392,410051,indirect,1295661,Contractor
20004267,20012974,Dolly Tshidi,Gummadi,31.07.1976,61 Dogwood Avenue,Midrand,"2354,70619206521",ZA,C1,21105699,583242,no_mail_available,"TX-R-451 - Short Track, Dyn. Perf., Leak Tst., Off.",q7253569,410051,indirect,1288267,Contractor
20004359,20012974,Eben Jeremia,Gummadi,31.07.1976,109 Palm Road,Randburg,"2354,85969595843",ZA,C1,21158970,582416,no_mail_available,FG-9-ZA-60 - Warehouse Management,q9251452,410082,indirect,1381934,Contractor
678248,20012974,Eben Jeremia,Gundala,31.07.1976,94 Olive Street,Sandton,"2355,01319985164",ZA,C1,21141864,674111,no_mail_available,TX-R-331 - Production Underbody,q3777832,410052,indirect,1205084,Contractor
678248,20012974,Edmund Thabo,Gundala,02.08.1976,50 Redwood Lane,Johannesburg,"2355,16670374486",ZA,EB,21141864,678521,no_mail_available,TX-R-331 - Production Underbody,q8376648,410052,direct,1295663,Contractor
519429,20012974,Eleck Joseph,Gundlach,02.08.1976,102 Beech Drive,Midrand,"2355,32020763807",ZA,C1,21158937,426391,no_mail_available,FG-9-ZA-17 - Software Development Platform,q2218918,410070,direct,1260184,Contractor
684455,20012974,Elias Johnny,Gundlach,02.08.1976,126 Cypress Road,Sandton,"2355,47371153129",ZA,C1,21138511,583264,no_mail_available,"TX-R-433 - Rear., Front., Exh., Underb., Doors Pre.",q4510850,410051,indirect,1295662,Contractor
632286,20012974,Elias Khunou,Guss,02.08.1976,67 Hawthorn Street,Randburg,"2355,6272154245",ZA,C1,21158994,504758,no_mail_available,FG-9-ZA-90 - Unified Endpoint Management,q1859384,410061,indirect,1400377,Contractor
632286,20012974,Elias Mmutle,Gutfreund,02.08.1976,80 Linden Avenue,Johannesburg,"2355,78071931772",ZA,C1,21158994,504758,no_mail_available,FG-9-ZA-90 - Unified Endpoint Management,q7069876,410071,indirect,1293953,Contractor
461643,20012974,Enkge Edward,Gwamure,08.08.1976,115 Maple Crescent,Midrand,"2355,93422321093",ZA,C1,21158956,642923,no_mail_available,"FG-9-ZA-41 - Talent Management, Payroll and Benefits",q7414194,410022,direct,1285946,Contractor
555937,20012974,Eric Mojetse,Gwamure,12.08.1976,58 Fir Lane,Randburg,"2356,08772710414",ZA,C1,21158932,659154,no_mail_available,FG-9-ZA-12 - Enterprise Data Services,q3422218,410092,direct,1247661,Contractor
555937,20012974,Eric Ramakwa,Gwandekwande,16.08.1976,60 Rose Avenue,Johannesburg,"2356,24123099736",ZA,C1,21158932,659154,no_mail_available,FG-9-ZA-12 - Enterprise Data Services,q7123590,430001,indirect,1275947,Contractor
623313,20012974,Eric William,Gwandekwande,16.08.1976,93 Maple Street,Sandton,"2356,39473489057",ZA,C1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q9306087,430002,direct,1258972,Contractor
623313,20012974,Eric William,Gwangwa,19.08.1976,135 Oak Drive,Randburg,"2356,54823878379",ZA,C1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q3977600,430002,indirect,1258971,Contractor
445758,20012974,Erios Raseke,Gwatidzo,21.08.1976,71 Kingfisher Lane,Johannesburg,"2356,701742677",ZA,C1,21158935,629035,no_mail_available,FG-9-ZA-15 - Artificial Intelligence Solutions,q8207751,410053,indirect,1288266,Contractor
445758,20012974,Eunice Nomsa,Gwatidzo,21.08.1976,104 Willow Road,Midrand,"2356,85524657022",ZA,C1,21158935,629035,no_mail_available,FG-9-ZA-15 - Artificial Intelligence Solutions,q5698638,F100,indirect,1160142,Specialist: Compliance
556427,20012974,Faator Steve,Gwatidzo,24.08.1976,150 Cedar Crescent,Randburg,"2357,00875046343",ZA,C1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q1428439,110F06,direct,1295589,Workshop Supervisor
556427,20012974,Faith Tumelo,Gwatidzo,02.09.1976,60 Rose Avenue,Johannesburg,"2357,16225435665",ZA,C1,21158934,543896,no_mail_available,FG-9-ZA-14 - AI Expert and Self Services,q9725284,430004,indirect,1173037,Contractor
677568,20012974,Fana Herrold,Gwiji,02.09.1976,93 Maple Street,Sandton,"2357,31575824986",ZA,C1,21158965,611880,no_mail_available,FG-9-ZA-54 - Vehicle Checkout,q9905719,410071,indirect,1215140,Contractor
677568,20012974,Frans Mogale,Habibo,04.09.1976,135 Oak Drive,Randburg,"2357,46926214308",ZA,C1,21158965,611880,no_mail_available,FG-9-ZA-54 - Vehicle Checkout,q6390742,410057,direct,1163034,Contractor
